title;start;optimization;c_testOneRegi_region;CES_parameters;slurmConfig;climate;downscaleTemperature;cm_magicc_calibrateTemperature2000;damages;cm_damage_KWSE;internalizeDamages;cm_magicc_config;cm_magicc_temperatureImpulseResponse;cm_damage_DiceLike_specification;cm_damages_BurkeLike_persistenceTime;cm_damages_BurkeLike_specification;cm_damages_SccHorizon;cm_VRE_supply_assumptions;c_CES_calibration_new_structure;buildings;transport;industry;cm_DiscRateScen;c_shBioTrans;cm_EDGEtr_scen;cm_reducCostB;cm_CES_calibration_default_prices;cm_CO2TaxSectorMarkup;c_ccsinjecratescen;c_ccsinjecrateRegi;.CDR;cm_bioenergy_tax;cm_rcp_scen;cm_iterative_target_adj;subsidizeLearning;c_budgetCO2from2020;carbonprice;carbonpriceRegi;cm_NDC_version;cm_co2_tax_2020;cm_peakBudgYr;cm_taxCO2inc_after_peakBudgYr;cm_CO2priceRegConvEndYr;cm_emiscen;c_regi_earlyreti_rate;c_tech_earlyreti_rate;cm_fetaxscen;cm_co2_tax_growth;cm_bioenergymaxscen;c_ccscapratescen;techpol;cm_oil_scen;cm_gas_scen;cm_coal_scen;c_techAssumptScen;cm_nucscen;cm_so2tax_scen;cm_multigasscen;cm_LU_emi_scen;cm_tradecost_bio;cm_1stgen_phaseout;c_SSP_forcing_adjust;cm_APscen;water;cm_startyear;path_gdx;path_gdx_ref;path_gdx_bau;description
# SSP2-PkBudg700-T0p25B0p25;0;nash;EUR;load;;off;off;uncalibrated;off;0;off;RCP26_50;off;HowardNonCatastrophic;30;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;GLO.trans 0.25, GLO.build 0.25;1;;off;1.5;rcp20;9;globallyOptimal;700;diffCurvPhaseIn2Lin;netZero;;200;2045;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;h_ndc;SSP2-Base;
# SSP2-PkBudg700-T0p5B0p5;0;nash;EUR;load;;off;off;uncalibrated;off;0;off;RCP26_50;off;HowardNonCatastrophic;30;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;GLO.trans 0.5, GLO.build 0.5;1;;off;1.5;rcp20;9;globallyOptimal;700;diffCurvPhaseIn2Lin;netZero;;200;2045;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;h_ndc;SSP2-Base;
# SSP2-PkBudg700-T1B1;0;nash;EUR;load;;off;off;uncalibrated;off;0;off;RCP26_50;off;HowardNonCatastrophic;30;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;GLO.trans 1, GLO.build 1;1;;off;1.5;rcp20;9;globallyOptimal;700;diffCurvPhaseIn2Lin;netZero;;200;2045;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;h_ndc;SSP2-Base;
# SSP2-PkBudg700-T3B3;0;nash;EUR;load;;off;off;uncalibrated;off;0;off;RCP26_50;off;HowardNonCatastrophic;30;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;GLO.trans 3, GLO.build 3;1;;off;1.5;rcp20;9;globallyOptimal;700;diffCurvPhaseIn2Lin;netZero;;200;2045;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;h_ndc;SSP2-Base;
# SSP2-PkBudg700-T4B4;0;nash;EUR;load;;off;off;uncalibrated;off;0;off;RCP26_50;off;HowardNonCatastrophic;30;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;GLO.trans 4, GLO.build 4;1;;off;1.5;rcp20;9;globallyOptimal;700;diffCurvPhaseIn2Lin;netZero;;200;2045;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;h_ndc;SSP2-Base;
# SSP2-PkBudg700-T10B10;0;nash;EUR;load;;off;off;uncalibrated;off;0;off;RCP26_50;off;HowardNonCatastrophic;30;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;GLO.trans 10, GLO.build 10;1;;off;1.5;rcp20;9;globallyOptimal;700;diffCurvPhaseIn2Lin;netZero;;200;2045;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;h_ndc;SSP2-Base;
# DSSP2-Base;0;nash;EUR;load;;magicc;CMIP5;HADCRUT4;KWLike;0;KWlikeItr;RCP26_50;on;HowardNonCatastrophic;15;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;;1;;off;1.5;none;0;off;0;none;none;;-1;2100;3;2050;1;;;3;1.05;0;1;none;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2005;;;;
# DSSP2-NDC2018;0;nash;EUR;load;;magicc;CMIP5;HADCRUT4;KWLike;0;KWlikeItr;RCP26_50;on;HowardNonCatastrophic;15;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;;1;;off;1.5;rcp45;3;globallyOptimal;0;NDC;none;2018_cond;1;2100;3;2050;9;;;3;1.05;0;1;NDC;medOil;medGas;medCoal;1;2;1;3;SSP2;2;0;forcing_SSP2;SSP2;heat;2015;;DSSP2-Base;DSSP2-Base;
# DSSP2-NDC;0;nash;EUR;load;;magicc;CMIP5;HADCRUT4;KWLike;0;KWlikeItr;RCP26_50;on;HowardNonCatastrophic;15;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;;1;;off;1.5;rcp45;3;globallyOptimal;0;NDC;none;;1;2100;3;2050;9;;;3;1.05;0;1;NDC;medOil;medGas;medCoal;1;2;1;3;SSP2;2;0;forcing_SSP2;SSP2;heat;2015;;DSSP2-Base;DSSP2-Base;
# DSSP2-NPi;0;nash;EUR;load;;magicc;CMIP5;HADCRUT4;KWLike;0;KWlikeItr;RCP26_50;on;HowardNonCatastrophic;15;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;;1;;off;1.5;rcp45;3;off;0;NPi2018;none;;1;2100;3;2050;9;;;3;1.05;0;1;NPi2018;medOil;medGas;medCoal;1;2;1;3;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;DSSP2-N2020;DSSP2-Base;
# DSSP2-PkBudg700;0;nash;EUR;load;;magicc;CMIP5;HADCRUT4;KWLike;0;KWlikeItr;RCP26_50;on;HowardNonCatastrophic;15;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;;1;;off;1.5;rcp20;9;globallyOptimal;700;diffCurvPhaseIn2Lin;netZero;;200;2045;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;DSSP2-N2020;DSSP2-Base;
# DSSP2-PkBudg1100;0;nash;EUR;load;;magicc;CMIP5;HADCRUT4;KWLike;0;KWlikeItr;RCP26_50;on;HowardNonCatastrophic;15;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;;1;;off;1.5;rcp26;9;globallyOptimal;1100;diffCurvPhaseIn2Lin;none;;100;2080;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;DSSP2-N2020;DSSP2-Base;
# DSSP2-Delay1100;0;nash;EUR;load;;magicc;CMIP5;HADCRUT4;KWLike;0;KWlikeItr;RCP26_50;on;HowardNonCatastrophic;15;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;;2;;off;1.5;rcp26;9;globallyOptimal;1100;diffCurvPhaseIn2Lin;none;;100;2080;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2035;;DSSP2-NPi;DSSP2-Base;
# DSSP2-PkBudg700-T2B2;0;nash;EUR;load;;magicc;CMIP5;HADCRUT4;KWLike;0;KWlikeItr;RCP26_50;on;HowardNonCatastrophic;15;0;100;0;0;simple;complex;fixed_shares;0;1;;none;0.1;GLO.trans 2, GLO.build 2;2;;off;1.5;rcp20;9;globallyOptimal;700;diffCurvPhaseIn2Lin;netZero;;200;2045;3;2050;9;;;3;1.05;1;1;NDC;medOil;medGas;medCoal;1;2;1;2;SSP2;2;0;forcing_SSP2;SSP2;heat;2025;;DSSP2-N2020;DSSP2-Base;
